url,人均价格,具体位置,口味,所属商区,推荐菜,星级标准,服务,环境,类别,评论量,餐厅名称,score
http://www.dianping.com/shop/38225936,34.0,八一东路与泰山路交口星龙大厦二楼,7.3,格尔木市其他,"满园春色,葱油饼,胡萝卜包子",7,7.3,7.3,青海菜,65.0,星龙大厦餐饮部,16.155
http://www.dianping.com/shop/56973449,10.0,建设路地质西苑南门正对面,7.3,格尔木市其他,"辣汁面筋,辣汁宽粉,炸年糕",7,7.3,7.3,快餐简餐,61.0,兰州马三洋芋片,16.151
http://www.dianping.com/shop/65845320,60.0,建设西路与航建巷交叉口西北50米,7.3,格尔木市其他,"彭城三绝,青菜豆腐汤,土豆丝",7,7.3,7.3,农家菜,45.0,烙馍村农家菜庄,16.134
http://www.dianping.com/shop/9910422,13.0,八一中路39号,7.3,格尔木市其他,"肉夹馍,擀面皮,炒米粉",7,7.3,7.3,快餐简餐,30.0,袁师傅腊汁肉夹馍,16.118
http://www.dianping.com/shop/66329058,19.0,博爱巷东头,7.3,格尔木市其他,"冰淇淋,冰雪风暴",7,7.3,7.3,面包/饮品,30.0,DF冰淇淋博爱巷店,16.118
http://www.dianping.com/shop/65672330,40.0,中山路与航空巷交口,7.3,格尔木市其他,"万象麻辣锅,万象鸳鸯锅,金针菇",7,7.3,7.3,火锅,19.0,万象肥牛转转小火锅,16.106
http://www.dianping.com/shop/66134057,10.0,八一东路花之林对面,7.3,格尔木市其他,红烧牛肉面,7,7.3,7.3,小吃面食,7.0,占国牛肉面(格尔木总店),16.093
http://www.dianping.com/shop/75181982,27.0,树林巷1号,7.3,格尔木市其他,"酸菜粉条,紫菜蛋花汤,烤鱼",7,7.3,7.3,川菜,5.0,小树林川菜馆,16.091
http://www.dianping.com/shop/97319825,0.0,站前二路青港宾馆向东200米,7.3,格尔木市其他,"土豆片,宽粉,魔芋",7,7.3,7.3,川菜,0.0,江湖味道烤鱼烤肉,16.086
http://www.dianping.com/shop/92751831,0.0,格茫公路金鱼湖景区内,7.3,格尔木市其他,"手抓羊肉,烤羊腿,洋葱拌木耳",7,7.3,7.3,烧烤,0.0,伊品香烤全羊,16.086
http://www.dianping.com/shop/96637108,0.0,柴达木西路,7.3,格尔木市其他,"桃心盘,红汤锅,四味锅",7,7.3,7.3,火锅,0.0,佳禾串串香,16.086
http://www.dianping.com/shop/57016705,0.0,育红街红伟市场旁,7.3,格尔木市其他,,7,7.3,7.3,火锅,0.0,北家姓,16.086
http://www.dianping.com/shop/107762259,0.0,昆仑路昆宝巷骏业豪庭一楼,7.3,格尔木市其他,"番茄炒蛋,紫菜蛋花汤,孜然羊肉",7,7.3,7.3,快餐简餐,0.0,美食在线快餐店,16.086
http://www.dianping.com/shop/79084487,0.0,金峰路街道江源路文海大厦对面,7.3,格尔木市其他,"蜂蜜苦瓜,酸奶",7,7.3,7.3,快餐简餐,0.0,马成虎手抓美食城,16.086
http://www.dianping.com/shop/110653953,0.0,八一路18号,7.3,八一中路,"酸奶,酱牛肉,牛肉面",7,7.3,7.3,快餐简餐,0.0,安泊尔兰州牛肉面,16.086
http://www.dianping.com/shop/106390403,0.0,昆仑中路62号黄河国际大酒店6楼,7.3,昆仑路,,7,7.3,7.3,其他美食,0.0,外婆家烤鸭餐厅,16.086
http://www.dianping.com/shop/106364805,0.0,交通巷与盐桥北路交叉口南50米,7.3,格尔木市其他,,7,7.3,7.3,快餐简餐,0.0,哎力牛肉面,16.086
http://www.dianping.com/shop/98537005,0.0,世邦城市广场四楼,7.3,世邦城市购物中心,"可乐大,大窑,冰封",7,7.3,7.3,快餐简餐,0.0,初心犟骨头,16.086
http://www.dianping.com/shop/103880977,0.0,柴达木中路转盘东行50米,7.3,格尔木市其他,"乌鱼片,双色烤馍,精品五花肉",7,7.3,7.3,火锅,0.0,轩货鱼捞,16.086
http://www.dianping.com/shop/111983924,0.0,泰山南路东侧,7.3,格尔木市其他,,7,7.3,7.3,小吃面食,0.0,武大郎烧饼,16.086
http://www.dianping.com/shop/24750540,15.0,建设中路129号,7.3,格尔木市其他,"特色鸡块面,小菜,炸酱面",7,7.3,7.2,快餐简餐,46.0,特色鸡块面,15.781
http://www.dianping.com/shop/41599284,15.0,江源中路与建兴巷交叉口东,7.3,格尔木市其他,"豆沙千层饼,南瓜饼,五仁饼",7,7.3,7.2,快餐简餐,42.0,香掉牙千层饼,15.777
http://www.dianping.com/shop/20655288,44.0,江源中路元车标准件隔壁,7.3,格尔木市其他,"大盘鸡,西红柿蛋汤,炒烤肉",7,7.3,7.2,新疆菜,31.0,新疆大盘鸡,15.765
http://www.dianping.com/shop/69271676,41.0,柴达木中路世邦城市广场四楼,7.2,格尔木市其他,"西冷牛排,浓汤,橙汁",7,7.2,7.3,西餐,1253.0,胜豪客西餐厅,12.775
http://www.dianping.com/shop/23266194,60.0,博爱街6号,7.2,格尔木市其他,"奶茶,蛋挞,布朗尼蛋糕",7,7.3,7.3,咖啡厅,200.0,盾皇花式咖啡馆,12.036
http://www.dianping.com/shop/27524546,30.0,昆仑中路人民医院北200米,7.2,格尔木市其他,"萝卜,油麦菜,大白菜",7,7.3,7.3,火锅,19.0,川乡渝香鱼府,11.843
