url,人均价格,具体位置,口味,所属商区,推荐菜,星级标准,服务,环境,类别,评论量,餐厅名称,score
http://www.dianping.com/shop/92143794,0.0,柴达木路金座雅苑2期10号楼底商,8.1,城北区,"男款个性小双层A,水果蛋糕,摩点皇家手撕包",8,8.1,8.1,面包/饮品,0.0,摩点MOODIA蛋糕(全国连锁青海总店),23.321
http://www.dianping.com/shop/110379262,0.0,大新街17-7号,8.1,大十字,"鸳鸯锅,荤素串串,小酥肉",8,8.1,8.1,火锅,0.0,胡涂印象火锅老串串,23.321
http://www.dianping.com/shop/75193644,0.0,大十字路口兴旺大厦2楼,8.1,大十字,"土豆片,屠场鲜毛肚,S外上脑",8,8.1,8.1,火锅,0.0,重庆呱呱老火锅,23.321
http://www.dianping.com/shop/97850640,0.0,朝阳西路20号1号楼,8.1,朝阳,"光头司令,现炸酥肉,自制黑豆腐",8,8.1,8.1,火锅,0.0,捞锅坝子老火锅,23.321
http://www.dianping.com/shop/101910926,0.0,文景南街9-75号,8.1,海湖新区,"羊筋,羊肉锅,羊头皮",8,8.1,8.1,火锅,0.0,羊翻过臻品羊火锅,23.321
http://www.dianping.com/shop/94302041,0.0,夏都大街新千丝路风情街3楼,8.1,城东区,"热辣鸳鸯锅,激爽锅底,热辣九宫格",8,8.1,8.1,火锅,0.0,清真·热辣工厂火锅（冷锅）串串,23.321
http://www.dianping.com/shop/95917105,0.0,民和路南延伸段隆豪万利园小区正门斜右侧,8.1,城东区,"香辣锅,三鲜锅,鸳鸯锅底",8,8.1,8.1,火锅,0.0,清真串动青春串串香火锅,23.321
http://www.dianping.com/shop/9675095,71.0,南关街37号,8.1,国际村,"嫩牛肉,香菜猪肉丸,青虾滑",8,8.1,8.0,火锅,182.0,鸿记粥底火锅,22.982
http://www.dianping.com/shop/67266828,75.0,共和中路33号,8.1,城东区,"羊脖子,风味土豆片,酸奶",8,8.0,8.1,青海菜,111.0,成贵羊脖子手抓专卖店,22.887
http://www.dianping.com/shop/97613033,0.0,兴海路7-1号,8.1,七一路,"排骨,原味吊锅,馒头",8,8.1,7.9,火锅,0.0,老家大锅台,22.494
http://www.dianping.com/shop/5290044,10.0,水井巷274号南口,8.2,西门,"老酸奶,甜醅,奶皮",8,7.6,7.1,面包/饮品,357.0,永庆酸奶酿皮(水井巷店),22.368
http://www.dianping.com/shop/93996315,0.0,西关大街46号纺织品百货大楼7层,8.1,力盟步行街,"梭子蟹炒年糕,盆栽虾,糖醋小排",8,7.8,8.1,江浙菜,0.0,弄堂小馆,21.882
http://www.dianping.com/shop/23597482,11.0,力盟步行街一号楼楼下大亭子,8.0,力盟步行街,"炸鸡排,双拼奶茶,奇异果乳酸菌",8,8.1,8.0,面包/饮品,4728.0,超级奶爸(力盟步行街店),19.401
http://www.dianping.com/shop/6117613,7.0,莫家街口凯达广场附近,8.1,湟光,"老酸奶,德禄酸奶,甜醅",8,7.7,7.5,小吃面食,975.0,德禄酸奶(莫家街店),19.318
http://www.dianping.com/shop/23169599,12.0,五四大街新华百货负一层,8.0,新华百货,"芒果味冰淇淋,抹茶华夫,香蕉船",8,8.0,8.0,面包/饮品,5404.0,DF(新华百货店),19.198
http://www.dianping.com/shop/68947503,45.0,力盟步行街北家姓美食广场1楼,8.0,力盟步行街,"酸梅汤,荤菜,米饭",8,8.0,8.0,川菜,5045.0,清真觅味大碗麻辣香锅(力盟店),19.051
http://www.dianping.com/shop/8867802,11.0,湟中路90-7号,8.1,康乐,"青山酿皮,青山酸奶,擀面皮",8,7.8,7.3,小吃面食,1140.0,青山酿皮,19.038
