url,人均价格,具体位置,口味,所属商区,推荐菜,星级标准,服务,环境,类别,评论量,餐厅名称,score
http://www.dianping.com/shop/21800183,30.0,兴华路与市府街交叉口南行20米路西,7.3,商业城,"猪肉大葱,香菇肉饺子,椒盐鲜蘑",7,7.3,7.3,小吃快餐,364.0,初一大馅水饺,0.885
http://www.dianping.com/shop/44072525,58.0,清河湾正门广场东面第一家,7.3,辛集市其他,"滋补原汤锅底,长江黑鮰鱼,清江鱼",7,7.3,7.3,火锅,304.0,渔珺传奇·云南原生态石锅坊,0.856
http://www.dianping.com/shop/65388830,12.0,东华路与束鹿大街交叉口南行18米路西,7.3,辛集北国超市,"大盘鸡,精美凉菜,土豆鸡块",7,7.3,7.3,小吃快餐,283.0,老狼大盘鸡(东华路店),0.845
http://www.dianping.com/shop/43883594,25.0,兴华路179号电视塔南行50米路东,7.3,辛集北国超市,"香菜,鸭肠,鱿鱼须",7,7.3,7.3,川菜,243.0,祥和谷麻辣香锅(辛集店),0.826
http://www.dianping.com/shop/24831452,17.0,方碑大街34号,7.3,商业城,"羊肉串,大盘鸡,铜锅涮羊肉",7,7.3,7.3,烧烤,129.0,马家烧烤(清真),0.769
http://www.dianping.com/shop/34050886,26.0,建设大街东段大丰源东临,7.3,辛集市其他,"猪肉大葱烧麦,虾仁香菇烧西葫,董家秘制鱼",7,7.3,7.3,小吃快餐,127.0,董家烧麦凯旋號,0.768
http://www.dianping.com/shop/72339707,10.0,建设西大街1号,7.3,辛集市其他,"曼月梅奶油滋蛋仔,黑椒鸡腿干煸有机菜花有机营养菜,西红柿炒鸡蛋",7,7.3,7.3,面包/饮品,55.0,值得滋蛋仔,0.733
http://www.dianping.com/shop/66127470,17.0,安定大街西段亨盛小区南区西邻,7.3,辛集市其他,"麻辣小龙虾,干锅鸡,猪肉串",7,7.3,7.3,小龙虾,16.0,猎滋味干锅鸡小龙虾,0.714
http://www.dianping.com/shop/58006345,10.0,兴华北路北国商城对面,7.3,辛集北国超市,"熏肉大饼,凉菜拼盘,凉拌海带",7,7.3,7.3,面馆,15.0,半边天熏肉大饼,0.713
http://www.dianping.com/shop/18033382,30.0,电视塔东行50米路北,7.3,商业城,"广式腊肠,扇贝,金针菇",7,7.3,7.3,川菜,9.0,魔锅坊麻辣香锅(辛集店),0.71
http://www.dianping.com/shop/9254551,20.0,商业城中泰街28号,7.3,商业城,"韭菜鸡蛋炒烧饼,青菜豆腐汤,芝麻茄球",7,7.3,7.3,川菜,6.0,布衣蜀乡楼饭店,0.709
http://www.dianping.com/shop/40457665,13.0,顺城街李记骨头馆旁,7.3,辛集市其他,,7,7.3,7.3,小吃快餐,2.0,福建沙县小吃,0.707
http://www.dianping.com/shop/65844853,0.0,建设街东段和平眼科西行50米路北,7.3,辛集市其他,"猪肉大葱包子,韭菜鸡蛋包子,茴香鸡蛋包子",7,7.3,7.3,小吃快餐,0.0,李记鲜汁肉包,0.706
http://www.dianping.com/shop/102162800,0.0,兴华路东购商厦底商,7.3,泰和商圈,"冰鲜柠檬水,奶霜蓝莓果茶,奶霜草莓果茶",7,7.3,7.3,面包/饮品,0.0,百度饮品,0.706
http://www.dianping.com/shop/98784479,0.0,兴华路南段11号宴乐园商业中心1号商铺,7.3,泰和商圈,,7,7.3,7.3,小吃快餐,0.0,品冠·精肉夹馍(便宜坊店),0.706
http://www.dianping.com/shop/110049961,0.0,市府大街与教育路交叉口东行50米路南1号,7.3,商业城商圈,"冬瓜,双拼豆腐,珍菌双拼",7,7.3,7.3,火锅,0.0,和悦创意烤涮餐厅,0.706
http://www.dianping.com/shop/65331888,0.0,安定大街一幼幼儿园西行100米路北,7.3,商业城,"麻辣小龙虾,金针菇,烤金针菇",7,7.3,7.3,烧烤,0.0,金漫园烧烤涮锅,0.706
http://www.dianping.com/shop/96079359,0.0,朝阳路与龙泉街交叉口北行50米路西,7.3,辛集市其他,"多味豆浆,鸡腿肉锅,秘制干锅鸡",7,7.3,7.3,川菜,0.0,小米家秘制干锅鸡,0.706
http://www.dianping.com/shop/106483116,0.0,东华路东华南路50号,7.3,泰和商圈,鸭子,7,7.3,7.3,小吃快餐,0.0,王有义烤鸭坊,0.706
http://www.dianping.com/shop/102773118,0.0,建设街河北一集主楼2号一层,7.3,泰和商圈,"西瓜雪泡,涵式华夫,香辣翅中",7,7.3,7.3,面包/饮品,0.0,蒂米雪,0.706
